"","SAMPLE_ID","code1","code2","code3","num1","num2","Gene_Symbol","Gene_symbol2","description","Score","Expected","Template_length","Template_Identity","Template_Coverage","Query_Identity","Query_Coverage","Depth","q_value","p_value","readCount","fragmentCount","mapScoreSum","refCoveredPositions","refConsensusSum","bpTotal","depthVariance","nucHighDepthVariance","depthMax","snpSum","insertSum","deletionSum","readCountAln","fragmentCountAln","template_length_kb","percent_rooted_reads","number_rooted_reads","number_taxon_reads","taxon_rank","taxon_symbol","taxon","Template_Coverage_2","Query_Identity_2"
"66","HUM0149","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","  283879","    1768","    1926","   98.86","  100.00","   98.86","  100.00","  157.22","278617.20","1.0e-26",2503,"2110","287062","1926","1904","302811","5772.646648","0","326","5320","27","10","2193","1808",1.926,48.57,3742574,34618,"D",2,"    Bacteria",100,98.86
"67","HUM0149","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","  115798","    1807","    1920","  100.00","  100.00","  100.00","  100.00","   58.50","110487.40","1.0e-26",1098,"870","111827","1920","1920","112318","208.217707","38","114","174","11","11","841","619",1.92,48.57,3742574,34618,"D",2,"    Bacteria",100,100
"68","HUM0149","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   43763","    1826","    1920","   96.98","   96.98","  100.00","  103.11","   21.82","38577.08","1.0e-26",485,"391","41125","1862","1862","41901","254.692263","7","72","269","7","1","325","234",1.92,48.57,3742574,34618,"D",2,"    Bacteria",96.98,100
"69","HUM0149","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   62729","    1826","    1926","   84.94","   88.58","   95.90","  112.90","   36.62","57455.16","1.0e-26",566,"501","65023","1706","1636","70527","1732.784273","40","176","1863","5","0","513","449",1.926,48.57,3742574,34618,"D",2,"    Bacteria",88.58,95.9
"70","HUM0149","490469169","WP_004339683.1","NG_047634.1","1","1","cfxA_fam","cfxA_fam","CfxA_family_broad-spectrum_class_A_beta-lactamase NG_047634.1:44-1009","   15147","     922","     966","   99.59","  100.00","   99.59","  100.00","   15.53","12591.43","1.0e-26",231,"207","14012","966","962","14999","39.59089","0","30","331","0","0","119","97",0.966,48.57,3742574,34618,"D",2,"    Bacteria",100,99.59
"71","HUM0149","501919555","WP_012669445.1","NG_048264.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048264.1:101-2020","  113785","    1807","    1920","   99.32","   99.38","   99.95","  100.63","   56.68","108474.81","1.0e-26",1169,"952","108235","1908","1907","108835","303.72623","0","94","215","10","8","818","614",1.92,48.57,3742574,34618,"D",2,"    Bacteria",99.38,99.95
"72","HUM0149","505385953","WP_015573055.1","NG_048139.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048139.1:101-1321","    2343","    1168","    1221","   73.22","   73.38","   99.78","  136.27","    1.69","  393.11","1.0e-26",31,"25","2047","896","894","2069","1.458684","0","4","8","0","0","14","8",1.221,48.57,3742574,34618,"D",2,"    Bacteria",73.38,99.78
"73","HUM0149","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","   13691","    1166","    1221","   99.84","  100.00","   99.84","  100.00","    9.11","10558.43","1.0e-26",241,"218","11032","1221","1219","11125","40.415112","0","26","37","0","0","85","65",1.221,48.57,3742574,34618,"D",2,"    Bacteria",100,99.84
"74","HUM0152","1028100163","WP_063856393.1","NG_048229.1","1","1","tet(M)","tet(M)","tetracycline_resistance_ribosomal_protection_protein_Tet(M) NG_048229.1:4-1923","    8096","    1413","    1920","   79.32","   79.32","  100.00","  126.07","    3.36"," 4695.32","1.0e-26",150,"137","6430","1523","1523","6449","10.529036","10","14","9","0","0","50","37",1.92,81.43,5181823,16088,"D",2,"    Bacteria",79.32,100
"75","HUM0152","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","   30406","    1412","    1926","   93.41","  100.00","   93.41","  100.00","   23.17","26419.72","1.0e-26",361,"294","36339","1926","1799","44617","220.849514","0","57","2773","3","1","304","237",1.926,81.43,5181823,16088,"D",2,"    Bacteria",100,93.41
"76","HUM0152","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","   72845","     700","     963","   99.79","  100.00","   99.79","  100.00","   74.74","70770.24","1.0e-26",654,"510","71377","963","961","71971","146.825551","0","103","216","0","4","556","416",0.963,81.43,5181823,16088,"D",2,"    Bacteria",100,99.79
"77","HUM0152","446961536","WP_001038792.1","NG_047802.1","1","1","erm(B)","erm(B)","23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B) NG_047802.1:101-838","    3352","     543","     738","   84.96","   85.09","   99.84","  117.52","    4.23"," 2024.18","1.0e-26",36,"30","3117","628","627","3121","8.45298","0","10","2","0","0","22","16",0.738,81.43,5181823,16088,"D",2,"    Bacteria",85.09,99.84
"78","HUM0152","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","  132519","     355","     495","  100.00","  100.00","  100.00","  100.00","  268.08","131454.84","1.0e-26",1143,"896","132346","495","495","132701","719.150715","0","316","173","2","1","1108","861",0.495,81.43,5181823,16088,"D",2,"    Bacteria",100,100
"79","HUM0152","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","   42474","    1409","    1926","   97.72","  100.00","   97.72","  100.00","   25.36","38427.51","1.0e-26",398,"328","44602","1926","1882","48852","107.228521","6","57","1436","0","0","346","278",1.926,81.43,5181823,16088,"D",2,"    Bacteria",100,97.72
"80","HUM0152","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","  294222","    1338","    1920","  100.00","  100.00","  100.00","  100.00","  151.34","290230.57","1.0e-26",2468,"1814","289528","1920","1920","290570","697.423931","0","215","373","39","20","2154","1506",1.92,81.43,5181823,16088,"D",2,"    Bacteria",100,100
"81","HUM0152","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   14084","    1412","    1920","  100.00","  100.00","  100.00","  100.00","    6.49","10362.09","1.0e-26",191,"169","12414","1920","1920","12458","7.322785","0","14","20","0","0","85","63",1.92,81.43,5181823,16088,"D",2,"    Bacteria",100,100
"82","HUM0152","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   13272","    1416","    1926","   68.69","   73.26","   93.76","  136.50","    9.89"," 9568.07","1.0e-26",150,"123","15549","1411","1323","19055","90.545784","0","37","1174","0","0","134","108",1.926,81.43,5181823,16088,"D",2,"    Bacteria",73.26,93.76
"83","HUM0152","496540878","WP_009247026.1","NG_048141.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048141.1:101-1321","    7154","     899","    1221","   82.56","   82.80","   99.70","  120.77","    2.99"," 4858.08","1.0e-26",240,"229","3609","1011","1008","3647","11.246348","0","13","16","0","0","27","19",1.221,81.43,5181823,16088,"D",2,"    Bacteria",82.8,99.7
"84","HUM0152","505385953","WP_015573055.1","NG_048139.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048139.1:101-1321","    1403","     900","    1221","   63.80","   63.88","   99.87","  156.54","    1.11","  109.80","1.0e-24",12,"12","1348","780","779","1351","1.408812","11","5","1","0","0","9","9",1.221,81.43,5181823,16088,"D",2,"    Bacteria",63.88,99.87
"85","HUM0152","915495706","WP_050824634.1","NG_048258.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048258.1:1-1920","    8304","    1413","    1920","   96.04","   96.09","   99.95","  104.07","    3.71"," 4885.43","1.0e-26",133,"114","6961","1845","1844","7130","4.695025","0","10","52","3","0","51","32",1.92,81.43,5181823,16088,"D",2,"    Bacteria",96.09,99.95
"86","HUM0233","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  152574","    1129","    1926","   99.12","  100.00","   99.12","  100.00","   81.42","149217.57","1.0e-26",1197,"946","152730","1926","1909","156819","2163.167091","0","204","1372","51","1","1074","826",1.926,50.84,2895941,23220,"D",2,"    Bacteria",100,99.12
"87","HUM0233","1028100274","WP_063856409.1","NG_048272.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048272.1:101-2026","   11891","    1167","    1926","   94.81","   96.42","   98.33","  103.72","    6.80"," 8807.17","1.0e-26",116,"102","12249","1857","1826","13104","34.463039","0","21","289","0","0","90","76",1.926,50.84,2895941,23220,"D",2,"    Bacteria",96.42,98.33
"88","HUM0233","1028105042","WP_063860228.1","NG_049079.1","1","1","blaEC-13","blaEC","extended-spectrum_class_C_beta-lactamase_EC-13 NG_049079.1:101-1234","    4668","     688","    1134","   80.78","   81.48","   99.13","  122.73","    2.88"," 2957.18","1.0e-26",111,"104","3204","924","916","3264","6.904062","0","9","20","0","0","24","20",1.134,50.84,2895941,23220,"D",2,"    Bacteria",81.48,99.13
"89","HUM0233","446726750","WP_000804063.1","NG_048153.1","1","1","tet(A)","tet(A)","tetracycline_efflux_MFS_transporter_Tet(A) NG_048153.1:101-1300","    3202","     728","    1200","   71.25","   71.25","  100.00","  140.35","    1.72"," 1556.66","1.0e-26",86,"81","2056","855","855","2059","5.210083","28","10","1","0","0","17","12",1.2,50.84,2895941,23220,"D",2,"    Bacteria",71.25,100
"90","HUM0233","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","    3062","     300","     495","   86.87","   87.27","   99.54","  114.58","    3.54"," 2267.99","1.0e-26",98,"95","1714","432","430","1754","4.450134","0","8","3","5","0","16","14",0.495,50.84,2895941,23220,"D",2,"    Bacteria",87.27,99.54
"91","HUM0233","488293845","WP_002365053.1","NG_047931.1","1","1","lsa(A)","lsa(A)","ABC-F_type_ribosomal_protection_protein_Lsa(A) NG_047931.1:41-1537","    6107","     908","    1497","   69.47","   69.67","   99.71","  143.53","    1.21"," 3852.72","1.0e-26",270,"262","1786","1043","1040","1807","1.19025","0","4","7","0","0","12","7",1.497,50.84,2895941,23220,"D",2,"    Bacteria",69.67,99.71
"92","HUM0233","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","  418239","    1059","    1926","   99.95","  100.00","   99.95","  100.00","  223.47","415070.33","1.0e-26",3204,"2520","421561","1926","1925","430406","2844.122497","0","326","3054","13","9","3006","2322",1.926,50.84,2895941,23220,"D",2,"    Bacteria",100,99.95
"93","HUM0233","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","   64941","    1149","    1920","  100.00","  100.00","  100.00","  100.00","   32.76","61572.72","1.0e-26",604,"489","62706","1920","1920","62900","79.849891","0","55","90","0","0","456","342",1.92,50.84,2895941,23220,"D",2,"    Bacteria",100,100
"94","HUM0233","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   15727","    1162","    1920","  100.00","  100.00","  100.00","  100.00","    6.63","12559.91","1.0e-26",268,"244","12696","1920","1920","12726","13.552334","0","15","14","0","0","87","67",1.92,50.84,2895941,23220,"D",2,"    Bacteria",100,100
"95","HUM0233","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   21761","    1164","    1926","   63.08","   65.58","   96.20","  152.49","   15.24","18504.37","1.0e-26",230,"194","25115","1263","1215","29361","554.724724","48","103","1426","0","0","208","172",1.926,50.84,2895941,23220,"D",2,"    Bacteria",65.58,96.2
"96","HUM0233","490469169","WP_004339683.1","NG_047634.1","1","1","cfxA_fam","cfxA_fam","CfxA_family_broad-spectrum_class_A_beta-lactamase NG_047634.1:44-1009","    8426","     585","     966","  100.00","  100.00","  100.00","  100.00","    7.11"," 6821.16","1.0e-26",143,"131","6858","966","966","6868","7.710526","0","15","4","0","0","50","39",0.966,50.84,2895941,23220,"D",2,"    Bacteria",100,100
"97","HUM0233","505385953","WP_015573055.1","NG_048139.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048139.1:101-1321","    3538","     741","    1221","   72.81","   72.97","   99.78","  137.04","    1.60"," 1828.01","1.0e-26",104,"102","1942","891","889","1956","2.095459","0","5","6","0","0","14","12",1.221,50.84,2895941,23220,"D",2,"    Bacteria",72.97,99.78
"98","HUM0233","765379712","WP_044666383.1","NG_048254.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048254.1:101-2020","   15784","    1162","    1920","   95.05","   95.10","   99.95","  105.15","    6.56","12615.87","1.0e-26",288,"267","12547","1826","1825","12592","14.486181","0","17","17","0","0","90","71",1.92,50.84,2895941,23220,"D",2,"    Bacteria",95.1,99.95
"99","HUM0235","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  397973","    2025","    1926","   98.18","  100.00","   98.18","  100.00","  219.37","391937.89","1.0e-26",3586,"2717","404174","1926","1891","422510","11598.104789","0","501","6189","37","31","3087","2251",1.926,45.83,4521841,33641,"D",2,"    Bacteria",100,98.18
"100","HUM0235","1028100648","WP_063856783.1","NG_048502.1","1","1","vanXY-G2","vanXY-G2","D-Ala-D-Ala_dipeptidase/D-Ala-D-Ala_carboxypeptidase_VanXY-G2 NG_048502.1:101-865","    5664","     845","     765","   71.24","   71.37","   99.82","  140.11","    1.89"," 3566.88","1.0e-26",263,"245","1433","546","545","1445","4.619027","0","7","6","0","0","10","8",0.765,45.83,4521841,33641,"D",2,"    Bacteria",71.37,99.82
"101","HUM0235","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","  178887","    1041","     963","   99.90","  100.00","   99.90","  100.00","  179.65","175786.76","1.0e-26",1827,"1435","171881","963","962","173003","781.681275","7","266","381","34","14","1431","1063",0.963,45.83,4521841,33641,"D",2,"    Bacteria",100,99.9
"102","HUM0235","446614390","WP_000691736.1","NG_048223.1","1","1","tet(M)","tet(M)","tetracycline_resistance_ribosomal_protection_protein_Tet(M) NG_048223.1:13-1932","   17172","    2119","    1920","   86.98","   87.45","   99.46","  114.35","    5.49","11745.56","1.0e-26",486,"438","10445","1679","1670","10538","21.135285","0","19","30","11","0","83","59",1.92,45.83,4521841,33641,"D",2,"    Bacteria",87.45,99.46
"103","HUM0235","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","    6589","     546","     495","   99.80","  100.20","   99.60","   99.80","    6.50"," 5115.78","1.0e-26",229,"203","3197","496","494","3218","7.829797","0","13","7","1","0","25","17",0.495,45.83,4521841,33641,"D",2,"    Bacteria",100.2,99.6
"104","HUM0235","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","  140955","    2093","    1926","   99.27","  100.00","   99.27","  100.00","   81.00","134797.95","1.0e-26",1219,"929","147115","1926","1912","156000","2888.86188","40","305","2991","0","1","1111","825",1.926,45.83,4521841,33641,"D",2,"    Bacteria",100,99.27
"105","HUM0235","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","   88914","    2100","    1920","  100.00","  100.00","  100.00","  100.00","   44.53","82806.82","1.0e-26",886,"682","84752","1920","1920","85498","92.239712","0","66","235","82","1","644","454",1.92,45.83,4521841,33641,"D",2,"    Bacteria",100,100
"106","HUM0235","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   29860","    2115","    1920","   92.76","   92.76","  100.00","  107.80","   14.02","24072.39","1.0e-26",397,"310","26855","1781","1781","26913","99.401267","0","37","22","0","0","215","142",1.92,45.83,4521841,33641,"D",2,"    Bacteria",92.76,100
"107","HUM0235","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","  243997","    2066","    1926","   93.82","   96.31","   97.41","  103.83","  139.22","237868.38","1.0e-26",2048,"1556","253714","1855","1807","268133","8862.714355","0","327","4870","1","13","1909","1427",1.926,45.83,4521841,33641,"D",2,"    Bacteria",96.31,97.41
"108","HUM0235","490469169","WP_004339683.1","NG_047634.1","1","1","cfxA_fam","cfxA_fam","CfxA_family_broad-spectrum_class_A_beta-lactamase NG_047634.1:44-1009","   42121","    1062","     966","  100.00","  100.00","  100.00","  100.00","   40.02","39037.25","1.0e-26",457,"368","37845","966","966","38660","153.508888","0","69","191","121","10","319","237",0.966,45.83,4521841,33641,"D",2,"    Bacteria",100,100
